Filename,Class0,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14,Class15,Class16,Class17,Class18,Class19
603.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
604.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
605.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
606.jpg,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
608.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
609.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
610.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
611.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
612.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
613.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
614.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
616.jpg,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
617.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
619.jpg,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
620.jpg,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
621.jpg,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
622.jpg,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
623.jpg,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
624.jpg,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
625.jpg,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
626.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
627.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
628.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
629.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
630.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
631.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
633.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
634.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
635.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
636.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
637.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
638.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
639.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
640.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
641.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
642.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
643.jpg,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
644.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
645.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
646.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
647.jpg,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
648.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
652.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
653.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
654.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
655.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
657.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
660.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
661.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
663.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
664.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
665.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
668.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
669.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
670.jpg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
671.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
672.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
673.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
674.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
675.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
676.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
677.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
680.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
682.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
683.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
684.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
685.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
686.jpg,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
687.jpg,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
688.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
690.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
691.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
692.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
696.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
697.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
699.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
700.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701.jpg,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
702.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
703.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
704.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
705.jpg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
706.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
707.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
708.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
709.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
710.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
711.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
712.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
713.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
714.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
715.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
716.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
717.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
718.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
719.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
720.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
721.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
723.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
724.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
725.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
726.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
727.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
728.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
729.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
730.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
731.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
732.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
733.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
734.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
735.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
737.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
738.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
739.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
740.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742.jpg,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
743.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
744.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
745.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746.jpg,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
747.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
748.jpg,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
749.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
750.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
751.jpg,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
752.jpg,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
753.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
754.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
755.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
756.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
757.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
758.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
761.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
762.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
763.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
764.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
765.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
766.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
767.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
768.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
769.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
770.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
771.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
772.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
773.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
775.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
776.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778.jpg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
780.jpg,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
781.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
782.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
783.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
784.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
785.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
786.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
787.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
788.jpg,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
789.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790.jpg,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
791.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
793.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
794.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
795.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
796.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
797.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
798.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
799.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
800.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
801.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
802.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
803.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
804.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
805.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
806.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
807.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
808.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
809.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
810.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
811.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
813.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
814.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
815.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
816.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
817.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
818.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
819.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
820.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
821.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825.jpg,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
827.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
828.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
829.jpg,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
830.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833.jpg,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
834.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
838.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
839.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
840.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
841.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
842.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
843.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
844.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
845.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
846.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
847.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
848.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
849.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
850.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
851.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
852.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
853.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
854.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
855.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
857.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
858.jpg,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
859.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
860.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
861.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
862.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
863.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
864.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
866.jpg,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
867.jpg,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
868.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
869.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
870.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
871.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
872.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
873.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
874.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
875.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876.jpg,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
879.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
880.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
881.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
882.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
883.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
884.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
886.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
890.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891.jpg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
892.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
893.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
894.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
895.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
897.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
898.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
899.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
900.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
901.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
903.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
